cafe_location,transaction_id,date_time,customer_id,item,item_quantity,net_price
Slushie,CAF0022218,2/16/25 12:30,M1184,Cookie,1,2.34
Slushie,CAF0021098,2/16/25 12:32,M1151,Soda,1,2.54
Slushie,CAF0021098,2/16/25 12:32,M1151,Soup,1,5.09
Slushie,CAF0013577,2/16/25 12:33,C9056,Pizza Slice,2,5.99
Slurpie,CAF0013577,2/16/25 12:33,C9056,Soda,2,2.99
Icee,CAF0009552,2/16/25 12:35,C7831,Hot Chocolate,1,3.99
Slushie,CAF0023114,2/16/25 12:35,M1207,Hot Chocolate,2,3.39
Slushie,CAF0023114,2/16/25 12:35,M1207,Pizza Slice,2,5.09
Icee,CAF0023114,2/16/25 12:35,M1207,Soup,2,5.09
Slurpie,CAF0012534,2/16/25 12:36,C8736,Soup,2,5.99
Slurpie,CAF0012534,2/16/25 12:36,C8736,Cookie,2,2.75
Icee,CAF0012534,2/16/25 12:36,C8736,Burger,2,10.99
Icee,CAF0016165,2/16/25 12:37,M1017,Cookie,2,2.34
Icee,CAF0016165,2/16/25 12:37,M1017,Hot Chocolate,2,3.39
Icee,CAF0011285,2/16/25 12:41,C8353,Coffee,1,3.99
Slushie,CAF0011285,2/16/25 12:41,C8353,Soda,2,2.99
Icee,CAF0011285,2/16/25 12:41,C8353,Pizza Slice,2,5.99
Icee,CAF0016734,2/16/25 12:41,M1034,Fries,1,4.24
Slushie,CAF0016734,2/16/25 12:41,M1034,Coffee,2,3.39
Icee,CAF0016734,2/16/25 12:41,M1034,Cookie,2,2.34
Icee,CAF0009611,2/16/25 12:45,C7846,Soda,1,2.99
Slurpie,CAF0009611,2/16/25 12:45,C7846,Cookie,2,2.75
Icee,CAF0013018,2/16/25 12:45,C8891,Breakfast Sandwich,2,7.85
Icee,CAF0013018,2/16/25 12:45,C8891,Hot Chocolate,1,3.99
Slurpie,CAF0013018,2/16/25 12:45,C8891,Cookie,1,2.75
Slurpie,CAF0012581,2/16/25 12:48,C8751,Hot Chocolate,1,3.99
Slurpie,CAF0012581,2/16/25 12:48,C8751,Soup,2,5.99
Icee,CAF0012581,2/16/25 12:48,C8751,Fries,1,4.99
Slushie,CAF0016166,2/16/25 12:48,M1017,Breakfast Sandwich,2,6.67
Icee,CAF0018902,2/16/25 12:51,M1091,Cookie,1,2.34
Slushie,CAF0011284,2/16/25 12:54,C8353,Breakfast Sandwich,2,7.85
Slushie,CAF0011284,2/16/25 12:54,C8353,Pizza Slice,2,5.99
Slurpie,CAF0011284,2/16/25 12:54,C8353,Cookie,1,2.75
Icee,CAF0003955,2/16/25 12:55,C6151,Cookie,1,2.75
Icee,CAF0003955,2/16/25 12:55,C6151,Pizza Slice,1,5.99
Icee,CAF0003955,2/16/25 12:55,C6151,Soup,2,5.99
Slushie,CAF0009857,2/16/25 12:56,C7926,Cookie,1,2.75
Slushie,CAF0009857,2/16/25 12:56,C7926,Hot Chocolate,1,3.99
Icee,CAF0009857,2/16/25 12:56,C7926,Soup,2,5.99
Icee,CAF0010090,2/16/25 12:58,C7993,Pizza Slice,1,5.99
Icee,CAF0010090,2/16/25 12:58,C7993,Burger,2,10.99
Slushie,CAF0010090,2/16/25 12:58,C7993,Hot Chocolate,2,3.99
Slushie,CAF0022268,2/16/25 13:03,M1185,Soda,2,2.54
Slurpie,CAF0022268,2/16/25 13:03,M1185,Soup,2,5.09
Slurpie,CAF0022268,2/16/25 13:03,M1185,Coffee,2,3.39
Icee,CAF0003268,2/16/25 13:04,C5940,Fries,1,4.99
Slurpie,CAF0003268,2/16/25 13:04,C5940,Cookie,2,2.75
Icee,CAF0003268,2/16/25 13:04,C5940,Soup,2,5.99
Slurpie,CAF0006161,2/16/25 13:07,C6806,Fries,1,4.99
Icee,CAF0006783,2/16/25 13:07,C6992,Breakfast Sandwich,2,7.85
Icee,CAF0006783,2/16/25 13:07,C6992,Soda,2,2.99
Slushie,CAF0020212,2/16/25 13:12,M1129,Soda,2,2.54
Slushie,CAF0020212,2/16/25 13:12,M1129,Hot Chocolate,2,3.39
Slushie,CAF0020212,2/16/25 13:12,M1129,Pizza Slice,2,5.09
Icee,CAF0015514,2/16/25 13:14,C9609,Hot Chocolate,1,3.99
Slurpie,CAF0015514,2/16/25 13:14,C9609,Coffee,2,3.99
Slurpie,CAF0015514,2/16/25 13:14,C9609,Breakfast Sandwich,2,7.85
Icee,CAF0009741,2/16/25 13:15,C7885,Hot Chocolate,2,3.99
Icee,CAF0009741,2/16/25 13:15,C7885,Pizza Slice,2,5.99
Icee,CAF0009958,2/16/25 13:15,C7953,Fries,1,4.99
Icee,CAF0009958,2/16/25 13:15,C7953,Cookie,1,2.75
Slushie,CAF0005398,2/16/25 13:16,C6584,Soup,2,5.99
Icee,CAF0005398,2/16/25 13:16,C6584,Pizza Slice,2,5.99
Icee,CAF0014047,2/16/25 13:19,C9183,Coffee,1,3.99
Slurpie,CAF0014047,2/16/25 13:19,C9183,Breakfast Sandwich,1,7.85
Icee,CAF0014047,2/16/25 13:19,C9183,Burger,1,10.99
Icee,CAF0003557,2/16/25 13:27,C6034,Fries,2,4.99
Slurpie,CAF0003557,2/16/25 13:27,C6034,Breakfast Sandwich,1,7.85
Slushie,CAF0003557,2/16/25 13:27,C6034,Soda,1,2.99
Slurpie,CAF0012693,2/16/25 13:28,C8784,Breakfast Sandwich,2,7.85
Slurpie,CAF0012693,2/16/25 13:28,C8784,Pizza Slice,1,5.99
Slurpie,CAF0012693,2/16/25 13:28,C8784,Coffee,1,3.99
Slushie,CAF0019579,2/16/25 13:29,M1112,Fries,2,4.24
Icee,CAF0016890,2/16/25 13:30,M1039,Fries,2,4.24
Slushie,CAF0014391,2/16/25 13:31,C9285,Pizza Slice,1,5.99
Icee,CAF0014391,2/16/25 13:31,C9285,Soup,2,5.99
Slurpie,CAF0014391,2/16/25 13:31,C9285,Coffee,2,3.99
Slushie,CAF0013128,2/16/25 13:32,C8925,Fries,1,4.99
Slurpie,CAF0016891,2/16/25 13:33,M1039,Hot Chocolate,1,3.39
Icee,CAF0016891,2/16/25 13:33,M1039,Fries,1,4.24
Slushie,CAF0016891,2/16/25 13:33,M1039,Soup,2,5.09
Slushie,CAF0006160,2/16/25 14:00,C6806,Soda,1,2.99
Slushie,CAF0006160,2/16/25 14:00,C6806,Cookie,2,2.75
Slushie,CAF0006160,2/16/25 14:00,C6806,Fries,2,4.99
Icee,CAF0012535,2/16/25 14:01,C8736,Soup,2,5.99
Slurpie,CAF0012327,2/16/25 14:03,C8677,Pizza Slice,1,5.99
Slushie,CAF0012327,2/16/25 14:03,C8677,Hot Chocolate,1,3.99
Icee,CAF0006784,2/16/25 14:08,C6992,Breakfast Sandwich,1,7.85
Slushie,CAF0010091,2/16/25 14:13,C7993,Breakfast Sandwich,2,7.85
Icee,CAF0015427,2/16/25 14:15,C9586,Cookie,1,2.75
Slushie,CAF0015427,2/16/25 14:15,C9586,Fries,2,4.99
Icee,CAF0019962,2/16/25 14:16,M1122,Fries,2,4.24
Icee,CAF0019961,2/16/25 14:18,M1122,Burger,2,9.34
Slurpie,CAF0019961,2/16/25 14:18,M1122,Coffee,2,3.39
Slushie,CAF0019961,2/16/25 14:18,M1122,Soup,2,5.09
Slushie,CAF0009096,2/16/25 14:23,C7694,Breakfast Sandwich,1,7.85
Slurpie,CAF0002472,2/17/25 7:39,C5702,Coffee,2,3.99
Slurpie,CAF0002472,2/17/25 7:39,C5702,Soup,2,5.99
Slushie,CAF0002472,2/17/25 7:39,C5702,Cookie,2,2.75
Icee,CAF0001765,2/17/25 8:05,C5484,Cookie,1,2.75
Slurpie,CAF0001765,2/17/25 8:05,C5484,Soda,2,2.99
Icee,CAF0012489,2/17/25 8:37,C8725,Breakfast Sandwich,1,7.85
Slurpie,CAF0014768,2/17/25 8:43,C9395,Coffee,1,3.99
Icee,CAF0014768,2/17/25 8:43,C9395,Hot Chocolate,1,3.99
Slushie,CAF0021260,2/17/25 8:45,M1154,Cookie,1,2.34
Slushie,CAF0021260,2/17/25 8:45,M1154,Fries,1,4.24
Slurpie,CAF0021260,2/17/25 8:45,M1154,Soup,2,5.09
Slurpie,CAF0012151,2/17/25 8:50,C8621,Fries,2,4.99
Slurpie,CAF0012151,2/17/25 8:50,C8621,Soup,2,5.99
Slushie,CAF0019332,2/17/25 9:03,M1104,Cookie,2,2.34
Slurpie,CAF0016805,2/17/25 9:06,M1037,Soup,1,5.09
Slushie,CAF0016805,2/17/25 9:06,M1037,Cookie,2,2.34
Icee,CAF0016805,2/17/25 9:06,M1037,Breakfast Sandwich,1,6.67
Slushie,CAF0007572,2/17/25 9:09,C7234,Pizza Slice,2,5.99
Icee,CAF0007572,2/17/25 9:09,C7234,Soup,2,5.99
Slurpie,CAF0006952,2/17/25 9:11,C7043,Hot Chocolate,2,3.99
Slushie,CAF0007242,2/17/25 9:18,C7137,Soup,1,5.99
Slushie,CAF0002217,2/17/25 9:20,C5624,Hot Chocolate,2,3.99
Slushie,CAF0002217,2/17/25 9:20,C5624,Cookie,2,2.75
Icee,CAF0002217,2/17/25 9:20,C5624,Soup,2,5.99
Slurpie,CAF0021004,2/17/25 9:26,M1149,Coffee,1,3.39
Icee,CAF0021004,2/17/25 9:26,M1149,Fries,1,4.24
Slurpie,CAF0001532,2/17/25 9:27,C5414,Cookie,2,2.75
Slurpie,CAF0001532,2/17/25 9:27,C5414,Breakfast Sandwich,2,7.85
Slurpie,CAF0021157,2/17/25 9:40,M1152,Fries,2,4.24
Icee,CAF0015421,2/17/25 9:42,C9583,Hot Chocolate,2,3.99
Slushie,CAF0015421,2/17/25 9:42,C9583,Soda,2,2.99
Slurpie,CAF0020728,2/17/25 9:42,M1142,Pizza Slice,1,5.09
Icee,CAF0020728,2/17/25 9:42,M1142,Soup,2,5.09
Slushie,CAF0015078,2/17/25 9:46,C9485,Cookie,2,2.75
Slushie,CAF0015078,2/17/25 9:46,C9485,Fries,2,4.99
Icee,CAF0010889,2/17/25 9:47,C8231,Soup,2,5.99
Icee,CAF0010889,2/17/25 9:47,C8231,Burger,1,10.99
Icee,CAF0003023,2/17/25 9:48,C5870,Hot Chocolate,2,3.99
Slurpie,CAF0017431,2/17/25 9:51,M1055,Soda,2,2.54
Icee,CAF0017431,2/17/25 9:51,M1055,Breakfast Sandwich,1,6.67
Slurpie,CAF0001727,2/17/25 9:53,C5473,Burger,2,10.99
Icee,CAF0022573,2/17/25 9:55,M1195,Breakfast Sandwich,1,6.67
Slushie,CAF0008859,2/17/25 9:56,C7629,Soda,2,2.99
Slurpie,CAF0008859,2/17/25 9:56,C7629,Breakfast Sandwich,1,7.85
Slushie,CAF0023628,2/17/25 9:56,M1219,Soup,2,5.09
Icee,CAF0023628,2/17/25 9:56,M1219,Coffee,1,3.39
Slushie,CAF0023628,2/17/25 9:56,M1219,Burger,1,9.34
Slurpie,CAF0001531,2/17/25 9:57,C5414,Breakfast Sandwich,2,7.85
Slushie,CAF0001531,2/17/25 9:57,C5414,Fries,1,4.99
Slushie,CAF0001531,2/17/25 9:57,C5414,Pizza Slice,1,5.99
Icee,CAF0006353,2/17/25 9:59,C6868,Cookie,2,2.75
Slushie,CAF0011965,2/17/25 9:59,C8565,Soup,1,5.99
Icee,CAF0017813,2/17/25 9:59,M1064,Cookie,2,2.34
Slurpie,CAF0017813,2/17/25 9:59,M1064,Pizza Slice,2,5.09
Slurpie,CAF0013026,2/17/25 10:02,C8893,Hot Chocolate,2,3.99
Icee,CAF0013026,2/17/25 10:02,C8893,Fries,2,4.99
Slushie,CAF0013026,2/17/25 10:02,C8893,Soup,2,5.99
Slushie,CAF0022362,2/17/25 10:03,M1188,Burger,1,9.34
Icee,CAF0010114,2/17/25 10:04,C8000,Coffee,1,3.99
Icee,CAF0010114,2/17/25 10:04,C8000,Burger,1,10.99
Icee,CAF0021047,2/17/25 10:07,M1150,Fries,1,4.24
Slurpie,CAF0021047,2/17/25 10:07,M1150,Pizza Slice,2,5.09
Icee,CAF0023395,2/17/25 10:07,M1214,Breakfast Sandwich,2,6.67
Slurpie,CAF0023395,2/17/25 10:07,M1214,Fries,2,4.24
Slurpie,CAF0023395,2/17/25 10:07,M1214,Pizza Slice,1,5.09
Slushie,CAF0014168,2/17/25 10:08,C9218,Cookie,2,2.75
Slushie,CAF0014168,2/17/25 10:08,C9218,Soup,1,5.99
Slushie,CAF0014168,2/17/25 10:08,C9218,Pizza Slice,2,5.99
Slurpie,CAF0005546,2/17/25 10:14,C6636,Hot Chocolate,2,3.99
Icee,CAF0005546,2/17/25 10:14,C6636,Burger,2,10.99
Slushie,CAF0001818,2/17/25 10:15,C5503,Soup,1,5.99
Slushie,CAF0001818,2/17/25 10:15,C5503,Pizza Slice,2,5.99
Slushie,CAF0012771,2/17/25 10:16,C8805,Hot Chocolate,2,3.99
Slushie,CAF0012771,2/17/25 10:16,C8805,Burger,2,10.99
Slushie,CAF0021158,2/17/25 10:24,M1152,Soup,1,5.09
Slushie,CAF0021158,2/17/25 10:24,M1152,Burger,1,9.34
Slurpie,CAF0021158,2/17/25 10:24,M1152,Breakfast Sandwich,1,6.67
Icee,CAF0004036,2/17/25 10:26,C6177,Cookie,2,2.75
Slurpie,CAF0004036,2/17/25 10:26,C6177,Hot Chocolate,2,3.99
Slurpie,CAF0004036,2/17/25 10:26,C6177,Burger,2,10.99
Icee,CAF0006402,2/17/25 10:26,C6880,Coffee,1,3.99
Slushie,CAF0006402,2/17/25 10:26,C6880,Burger,1,10.99
Slushie,CAF0006402,2/17/25 10:26,C6880,Breakfast Sandwich,2,7.85
Slurpie,CAF0015079,2/17/25 10:26,C9485,Breakfast Sandwich,1,7.85
Slurpie,CAF0015079,2/17/25 10:26,C9485,Burger,1,10.99
Slushie,CAF0015079,2/17/25 10:26,C9485,Cookie,1,2.75
Icee,CAF0004940,2/17/25 10:28,C6446,Soda,2,2.99
Slushie,CAF0004940,2/17/25 10:28,C6446,Pizza Slice,1,5.99
Slurpie,CAF0019237,2/17/25 10:30,M1101,Pizza Slice,2,5.09
Slurpie,CAF0001764,2/17/25 10:33,C5484,Soup,1,5.99
Slushie,CAF0001764,2/17/25 10:33,C5484,Pizza Slice,1,5.99
Slushie,CAF0001764,2/17/25 10:33,C5484,Hot Chocolate,2,3.99
Slushie,CAF0023305,2/17/25 10:35,M1212,Pizza Slice,2,5.09
Slurpie,CAF0006354,2/17/25 10:41,C6868,Cookie,1,2.75
Icee,CAF0006354,2/17/25 10:41,C6868,Pizza Slice,1,5.99
Slushie,CAF0006354,2/17/25 10:41,C6868,Burger,2,10.99
Slurpie,CAF0021005,2/17/25 10:45,M1149,Soda,1,2.54
Slurpie,CAF0022269,2/17/25 10:46,M1185,Cookie,1,2.34
Icee,CAF0000156,2/17/25 10:48,C5035,Coffee,2,3.99
Icee,CAF0000156,2/17/25 10:48,C5035,Hot Chocolate,2,3.99
Icee,CAF0012490,2/17/25 10:48,C8725,Burger,2,10.99
Slushie,CAF0012490,2/17/25 10:48,C8725,Coffee,1,3.99
Slurpie,CAF0012490,2/17/25 10:48,C8725,Pizza Slice,2,5.99
Slurpie,CAF0007772,2/17/25 10:55,C7300,Breakfast Sandwich,1,7.85
Icee,CAF0007772,2/17/25 10:55,C7300,Soda,2,2.99
Icee,CAF0022270,2/17/25 10:57,M1185,Breakfast Sandwich,2,6.67
Icee,CAF0022270,2/17/25 10:57,M1185,Pizza Slice,2,5.09
Icee,CAF0019030,2/17/25 10:58,M1096,Cookie,1,2.34
Slushie,CAF0019030,2/17/25 10:58,M1096,Burger,2,9.34
Slushie,CAF0019030,2/17/25 10:58,M1096,Fries,1,4.24
Slushie,CAF0001292,2/17/25 10:59,C5351,Breakfast Sandwich,2,7.85
Slushie,CAF0001292,2/17/25 10:59,C5351,Soup,1,5.99
Slurpie,CAF0009306,2/17/25 11:05,C7752,Fries,1,4.99
Slurpie,CAF0009850,2/17/25 11:07,C7924,Fries,2,4.99
Icee,CAF0009850,2/17/25 11:07,C7924,Burger,1,10.99
Icee,CAF0014161,2/17/25 11:07,C9216,Soup,2,5.99
Icee,CAF0014161,2/17/25 11:07,C9216,Fries,1,4.99
Icee,CAF0010991,2/17/25 11:10,C8258,Breakfast Sandwich,2,7.85
Icee,CAF0010991,2/17/25 11:10,C8258,Fries,2,4.99
Slurpie,CAF0017432,2/17/25 11:11,M1055,Hot Chocolate,2,3.39
Icee,CAF0017432,2/17/25 11:11,M1055,Pizza Slice,1,5.09
Slurpie,CAF0014256,2/17/25 11:14,C9244,Cookie,2,2.75
Icee,CAF0014256,2/17/25 11:14,C9244,Coffee,1,3.99
Slurpie,CAF0022361,2/17/25 11:17,M1188,Breakfast Sandwich,2,6.67
Icee,CAF0004939,2/17/25 11:18,C6446,Breakfast Sandwich,2,7.85
Slushie,CAF0014169,2/17/25 11:18,C9218,Soda,2,2.99
Slurpie,CAF0014169,2/17/25 11:18,C9218,Coffee,2,3.99
Slushie,CAF0014169,2/17/25 11:18,C9218,Cookie,2,2.75
Icee,CAF0021046,2/17/25 11:22,M1150,Coffee,2,3.39
Icee,CAF0021046,2/17/25 11:22,M1150,Hot Chocolate,1,3.39
Slurpie,CAF0002473,2/17/25 11:23,C5702,Soup,2,5.99
Icee,CAF0002473,2/17/25 11:23,C5702,Hot Chocolate,1,3.99
Icee,CAF0002473,2/17/25 11:23,C5702,Pizza Slice,1,5.99
Slurpie,CAF0014255,2/17/25 11:26,C9244,Burger,2,10.99
Slurpie,CAF0000504,2/17/25 11:29,C5137,Burger,1,10.99
Slushie,CAF0000504,2/17/25 11:29,C5137,Coffee,1,3.99
Slurpie,CAF0005059,2/17/25 11:30,C6486,Hot Chocolate,1,3.99
Icee,CAF0005059,2/17/25 11:30,C6486,Breakfast Sandwich,1,7.85
Slushie,CAF0018944,2/17/25 11:30,M1094,Fries,2,4.24
Slushie,CAF0018944,2/17/25 11:30,M1094,Soda,2,2.54
Icee,CAF0018944,2/17/25 11:30,M1094,Soup,1,5.09
Slurpie,CAF0013025,2/17/25 11:32,C8893,Burger,1,10.99
Slurpie,CAF0013025,2/17/25 11:32,C8893,Breakfast Sandwich,1,7.85
Slushie,CAF0013025,2/17/25 11:32,C8893,Fries,1,4.99
Icee,CAF0011222,2/17/25 11:33,C8331,Breakfast Sandwich,2,7.85
Slushie,CAF0011222,2/17/25 11:33,C8331,Soup,2,5.99
Slurpie,CAF0007755,2/17/25 11:34,C7296,Breakfast Sandwich,1,7.85
Slurpie,CAF0007755,2/17/25 11:34,C7296,Cookie,2,2.75
Slushie,CAF0007755,2/17/25 11:34,C7296,Fries,1,4.99
Icee,CAF0007754,2/17/25 11:35,C7296,Hot Chocolate,1,3.99
Icee,CAF0007754,2/17/25 11:35,C7296,Cookie,2,2.75
Slushie,CAF0007754,2/17/25 11:35,C7296,Burger,1,10.99
Slushie,CAF0019238,2/17/25 11:35,M1101,Fries,2,4.24
Icee,CAF0019238,2/17/25 11:35,M1101,Coffee,1,3.39
Slurpie,CAF0021441,2/17/25 11:39,M1159,Hot Chocolate,1,3.39
Slurpie,CAF0021441,2/17/25 11:39,M1159,Soda,1,2.54
Slurpie,CAF0021441,2/17/25 11:39,M1159,Soup,2,5.09
Slurpie,CAF0012678,2/17/25 11:40,C8780,Cookie,1,2.75
Slushie,CAF0022187,2/17/25 11:40,M1183,Pizza Slice,2,5.09
Icee,CAF0017591,2/17/25 11:45,M1059,Cookie,2,2.34
Slurpie,CAF0017591,2/17/25 11:45,M1059,Pizza Slice,2,5.09
Icee,CAF0001245,2/17/25 11:47,C5336,Breakfast Sandwich,2,7.85
Slurpie,CAF0001245,2/17/25 11:47,C5336,Fries,1,4.99
Slushie,CAF0010685,2/17/25 11:48,C8170,Fries,1,4.99
Icee,CAF0013225,2/17/25 11:48,C8961,Burger,2,10.99
Slushie,CAF0013225,2/17/25 11:48,C8961,Soda,1,2.99
Slurpie,CAF0013225,2/17/25 11:48,C8961,Breakfast Sandwich,1,7.85
Slushie,CAF0007243,2/17/25 11:49,C7137,Cookie,2,2.75
Slushie,CAF0007243,2/17/25 11:49,C7137,Pizza Slice,2,5.99
Slushie,CAF0011966,2/17/25 11:50,C8565,Hot Chocolate,2,3.99
Slushie,CAF0011966,2/17/25 11:50,C8565,Pizza Slice,2,5.99
Slushie,CAF0017241,2/17/25 11:58,M1048,Breakfast Sandwich,2,6.67
Slurpie,CAF0017241,2/17/25 11:58,M1048,Cookie,2,2.34
Icee,CAF0017241,2/17/25 11:58,M1048,Soup,2,5.09
Slurpie,CAF0008455,2/17/25 11:59,C7510,Coffee,1,3.99
Icee,CAF0010100,2/17/25 12:02,C7996,Pizza Slice,2,5.99
Icee,CAF0010100,2/17/25 12:02,C7996,Breakfast Sandwich,1,7.85
Icee,CAF0009748,2/17/25 12:03,C7888,Coffee,1,3.99
Slushie,CAF0009748,2/17/25 12:03,C7888,Soup,1,5.99
Slushie,CAF0009748,2/17/25 12:03,C7888,Soda,1,2.99
Slurpie,CAF0013651,2/17/25 12:03,C9074,Breakfast Sandwich,2,7.85
Slushie,CAF0000751,2/17/25 12:06,C5205,Soda,1,2.99
Slushie,CAF0000751,2/17/25 12:06,C5205,Fries,1,4.99
Slushie,CAF0004833,2/17/25 12:16,C6416,Pizza Slice,1,5.99
Icee,CAF0007102,2/17/25 12:22,C7093,Pizza Slice,1,5.99
Slushie,CAF0007102,2/17/25 12:22,C7093,Breakfast Sandwich,1,7.85
Slushie,CAF0015420,2/17/25 12:23,C9583,Soda,2,2.99
Slushie,CAF0015420,2/17/25 12:23,C9583,Pizza Slice,1,5.99
Icee,CAF0015420,2/17/25 12:23,C9583,Breakfast Sandwich,2,7.85
Icee,CAF0004734,2/17/25 12:25,C6387,Burger,1,10.99
Icee,CAF0004734,2/17/25 12:25,C6387,Hot Chocolate,1,3.99
Icee,CAF0004734,2/17/25 12:25,C6387,Cookie,1,2.75
Icee,CAF0007771,2/17/25 12:26,C7300,Fries,2,4.99
Slurpie,CAF0007771,2/17/25 12:26,C7300,Coffee,2,3.99
Slurpie,CAF0007771,2/17/25 12:26,C7300,Burger,1,10.99
Icee,CAF0021716,2/17/25 12:29,M1168,Coffee,1,3.39
Icee,CAF0021716,2/17/25 12:29,M1168,Cookie,2,2.34
Slurpie,CAF0021716,2/17/25 12:29,M1168,Soda,1,2.54
Slurpie,CAF0004834,2/17/25 12:33,C6416,Fries,2,4.99
Slushie,CAF0004834,2/17/25 12:33,C6416,Burger,1,10.99
Slushie,CAF0004834,2/17/25 12:33,C6416,Soda,1,2.99
Icee,CAF0013612,2/17/25 12:34,C9064,Coffee,1,3.99
Slushie,CAF0013612,2/17/25 12:34,C9064,Fries,1,4.99
Slushie,CAF0010288,2/17/25 12:36,C8057,Pizza Slice,1,5.99
Slushie,CAF0010288,2/17/25 12:36,C8057,Fries,2,4.99
Icee,CAF0007101,2/17/25 12:38,C7093,Breakfast Sandwich,2,7.85
Slushie,CAF0007101,2/17/25 12:38,C7093,Hot Chocolate,2,3.99
Slushie,CAF0007101,2/17/25 12:38,C7093,Cookie,1,2.75
Slurpie,CAF0008454,2/17/25 12:44,C7510,Pizza Slice,1,5.99
Icee,CAF0008454,2/17/25 12:44,C7510,Cookie,2,2.75
Slurpie,CAF0008454,2/17/25 12:44,C7510,Soda,2,2.99
Icee,CAF0016769,2/17/25 12:45,M1036,Burger,1,9.34
Icee,CAF0014515,2/17/25 12:47,C9326,Fries,2,4.99
Icee,CAF0022188,2/17/25 12:54,M1183,Hot Chocolate,2,3.39
Icee,CAF0022188,2/17/25 12:54,M1183,Soup,2,5.09
Slushie,CAF0008098,2/17/25 12:55,C7401,Hot Chocolate,1,3.99
Slurpie,CAF0001681,2/17/25 12:56,C5460,Soda,1,2.99
Slushie,CAF0012528,2/17/25 12:57,C8735,Pizza Slice,1,5.99
Slurpie,CAF0012528,2/17/25 12:57,C8735,Soda,1,2.99
Icee,CAF0012528,2/17/25 12:57,C8735,Coffee,2,3.99
Slushie,CAF0014514,2/17/25 13:02,C9326,Coffee,2,3.99
Icee,CAF0014514,2/17/25 13:02,C9326,Soup,2,5.99
Icee,CAF0015304,2/17/25 13:02,C9554,Soda,2,2.99
Slurpie,CAF0015304,2/17/25 13:02,C9554,Burger,1,10.99
Slurpie,CAF0015304,2/17/25 13:02,C9554,Cookie,1,2.75
Slurpie,CAF0000998,2/17/25 13:04,C5268,Fries,2,4.99
Icee,CAF0001283,2/17/25 13:04,C5348,Hot Chocolate,1,3.99
Slushie,CAF0001283,2/17/25 13:04,C5348,Soda,2,2.99
Slushie,CAF0014160,2/17/25 13:07,C9216,Pizza Slice,2,5.99
Slurpie,CAF0014160,2/17/25 13:07,C9216,Cookie,2,2.75
Slushie,CAF0014160,2/17/25 13:07,C9216,Soda,1,2.99
Slushie,CAF0000010,2/17/25 13:13,C5001,Fries,1,4.99
Icee,CAF0000010,2/17/25 13:13,C5001,Pizza Slice,2,5.99
Slushie,CAF0000010,2/17/25 13:13,C5001,Soda,2,2.99
Slushie,CAF0009307,2/17/25 13:15,C7752,Hot Chocolate,1,3.99
Slurpie,CAF0009307,2/17/25 13:15,C7752,Fries,1,4.99
Icee,CAF0013652,2/17/25 13:15,C9074,Soup,1,5.99
Icee,CAF0013652,2/17/25 13:15,C9074,Coffee,1,3.99
Slurpie,CAF0018831,2/17/25 13:16,M1089,Fries,2,4.24
Icee,CAF0018831,2/17/25 13:16,M1089,Cookie,2,2.34
Slurpie,CAF0002218,2/17/25 13:18,C5624,Cookie,2,2.75
Slushie,CAF0002218,2/17/25 13:18,C5624,Coffee,2,3.99
Slurpie,CAF0008311,2/17/25 13:18,C7472,Hot Chocolate,1,3.99
Slushie,CAF0017590,2/17/25 13:19,M1059,Hot Chocolate,2,3.39
Slushie,CAF0017590,2/17/25 13:19,M1059,Breakfast Sandwich,2,6.67
Slushie,CAF0000009,2/17/25 13:20,C5001,Fries,2,4.99
Icee,CAF0000009,2/17/25 13:20,C5001,Coffee,2,3.99
Slushie,CAF0012529,2/17/25 13:21,C8735,Fries,2,4.99
Slurpie,CAF0003217,2/17/25 13:25,C5925,Coffee,2,3.99
Slushie,CAF0013212,2/17/25 13:27,C8958,Breakfast Sandwich,1,7.85
Slurpie,CAF0013212,2/17/25 13:27,C8958,Coffee,2,3.99
Slushie,CAF0013212,2/17/25 13:27,C8958,Soda,2,2.99
Slurpie,CAF0003218,2/17/25 13:29,C5925,Cookie,2,2.75
Slurpie,CAF0003218,2/17/25 13:29,C5925,Breakfast Sandwich,1,7.85
Icee,CAF0012482,2/17/25 13:30,C8722,Soda,1,2.99
Slurpie,CAF0000843,2/17/25 13:46,C5228,Pizza Slice,2,5.99
Slurpie,CAF0003863,2/17/25 14:01,C6130,Fries,1,4.99
Slushie,CAF0002804,2/17/25 14:02,C5807,Soda,1,2.99
Slurpie,CAF0006005,2/17/25 14:07,C6758,Hot Chocolate,1,3.99
Slurpie,CAF0006005,2/17/25 14:07,C6758,Soup,2,5.99
Slurpie,CAF0006005,2/17/25 14:07,C6758,Cookie,2,2.75
Slurpie,CAF0013211,2/17/25 14:14,C8958,Coffee,2,3.99
Icee,CAF0011475,2/17/25 15:55,C8410,Fries,2,4.99
Icee,CAF0011474,2/17/25 16:05,C8410,Burger,1,10.99
Slurpie,CAF0011474,2/17/25 16:05,C8410,Fries,2,4.99
Slurpie,CAF0011474,2/17/25 16:05,C8410,Soda,2,2.99
Icee,CAF0013999,2/18/25 7:46,C9169,Cookie,2,2.75
Slushie,CAF0013999,2/18/25 7:46,C9169,Burger,1,10.99
Slushie,CAF0010548,2/18/25 7:48,C8132,Soup,2,5.99
Slushie,CAF0017937,2/18/25 8:16,M1068,Cookie,2,2.34
Slurpie,CAF0017937,2/18/25 8:16,M1068,Hot Chocolate,2,3.39
